Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_7,631,102.65,77.55,TCP,20228,799,ACK,5830.97,612,0.0925,0,1165,Pending,DDoS
Device_93,1048,342.41,57.89,ICMP,42699,690,SYN,902.5,906,0.0879,0,932,Pending,DDoS
Device_69,1125,496.54,25.68,TCP,13861,403,None,2312.92,491,0.0118,1,616,Established,Normal
Device_39,1360,242.88,42.87,UDP,32367,359,ACK,4924.28,66,0.0,0,1200,Established,Normal
Device_95,95,130.02,40.66,TCP,16964,304,ACK,8405.19,445,0.033,0,450,Pending,Phishing
Device_73,725,451.16,82.59,TCP,63167,204,None,4226.75,663,0.0524,0,1076,Pending,DDoS
Device_58,754,62.04,44.46,TCP,5257,808,None,3646.41,250,0.0145,0,927,Established,Normal
Device_44,358,260.85,82.9,TCP,27854,466,RST,7627.45,686,0.0941,0,911,Failed,DDoS
Device_76,64,278.58,84.95,TCP,20201,666,RST,797.93,716,0.0352,0,1233,Pending,Phishing
Device_20,82,161.26,60.38,TCP,40596,970,ACK,8495.8,156,0.0132,1,1434,Failed,Phishing
Device_88,102,164.08,79.57,TCP,23560,583,FIN,7942.88,348,0.0382,1,142,Pending,Phishing
Device_58,538,267.72,28.97,ICMP,578,715,RST,6327.38,752,0.0527,0,1166,Failed,Spoofing
Device_32,1245,209.13,38.15,TCP,46891,927,ACK,9748.51,283,0.0109,1,1227,Established,Normal
Device_63,92,382.15,29.49,TCP,45069,833,FIN,2194.33,708,0.0446,1,16,Failed,Phishing
Device_89,1406,319.98,14.87,UDP,1022,387,FIN,9362.82,355,0.0507,0,410,Failed,Spoofing
Device_81,131,147.87,62.92,TCP,3916,821,None,3784.15,560,0.0144,0,75,Failed,Phishing
Device_60,883,409.27,99.11,TCP,665,358,FIN,5887.58,964,0.0469,0,1290,Pending,Spoofing
Device_74,951,42.67,25.19,ICMP,889,349,FIN,1412.45,737,0.0466,0,348,Failed,Spoofing
Device_45,429,18.34,29.99,TCP,252,561,RST,107.36,169,0.0384,0,1095,Failed,Spoofing
Device_89,917,351.08,20.4,UDP,49721,480,RST,5453.87,406,0.006,1,476,Established,Normal
Device_51,96,334.86,55.65,ICMP,42385,752,FIN,3050.61,583,0.0673,0,1268,Failed,DDoS
Device_94,1103,161.76,47.49,TCP,48635,970,SYN,3338.19,433,0.0051,0,1463,Established,Normal
Device_31,1160,20.94,15.24,UDP,7913,718,ACK,4212.06,325,0.014,1,965,Established,Normal
Device_4,231,341.41,5.04,TCP,60267,85,FIN,6551.0,150,0.0385,0,445,Failed,Phishing
Device_35,935,130.34,3.39,TCP,55225,625,FIN,4422.41,127,0.01,1,526,Established,Normal
Device_32,159,196.12,75.9,TCP,9148,879,FIN,2140.22,236,0.0366,0,1207,Pending,Phishing
Device_31,580,275.35,85.08,TCP,30818,510,RST,5562.46,648,0.0854,1,525,Failed,DDoS
Device_88,564,365.58,5.97,UDP,63567,188,FIN,8657.55,200,0.0015,1,242,Established,Normal
Device_82,1497,423.17,74.52,ICMP,7942,622,None,9163.76,612,0.0825,1,627,Failed,DDoS
Device_73,116,409.54,93.08,TCP,16390,728,ACK,110.97,759,0.0542,0,35,Pending,DDoS
Device_22,305,106.97,50.99,ICMP,821,97,FIN,2070.72,351,0.0522,0,780,Failed,Spoofing
Device_17,252,135.13,22.47,TCP,26106,1010,FIN,5171.16,852,0.0323,1,818,Pending,Phishing
Device_83,991,192.86,8.62,ICMP,31951,621,ACK,2937.29,319,0.0122,0,553,Established,Normal
Device_79,644,323.28,58.97,ICMP,649,116,RST,7840.65,44,0.0787,1,74,Failed,Spoofing
Device_23,1392,304.73,53.2,TCP,29037,665,None,8547.26,874,0.0935,0,85,Pending,DDoS
Device_54,329,449.27,53.97,TCP,13161,632,None,4872.09,589,0.0853,0,1069,Pending,DDoS
Device_18,146,402.08,43.79,TCP,4913,649,RST,6511.94,542,0.0181,0,618,Failed,Phishing
Device_63,520,129.36,44.5,TCP,48113,3,ACK,5499.63,472,0.0165,1,1446,Established,Normal
Device_33,1433,191.13,75.21,ICMP,53439,578,None,3603.45,913,0.0954,1,1308,Pending,DDoS
Device_39,932,399.98,55.69,TCP,57905,633,FIN,1376.39,955,0.0844,0,1179,Pending,DDoS
Device_25,198,323.78,37.46,ICMP,11876,266,RST,8237.93,113,0.0141,0,1299,Established,Normal
Device_40,1123,131.51,88.85,TCP,29481,908,None,8720.31,674,0.0539,1,214,Pending,DDoS
Device_100,1407,118.7,70.99,UDP,32664,287,SYN,5751.94,934,0.0802,1,1402,Failed,DDoS
Device_8,99,139.29,35.06,TCP,21253,742,None,370.01,774,0.038,0,453,Failed,Phishing
Device_49,879,252.43,79.28,TCP,45546,408,SYN,4764.65,841,0.0831,0,1172,Failed,DDoS
Device_100,160,463.45,57.13,TCP,2909,813,FIN,8315.18,58,0.0213,1,128,Failed,Phishing
Device_61,156,458.24,24.94,TCP,11959,36,FIN,4630.92,371,0.043,1,650,Failed,Phishing
Device_8,572,22.92,66.27,ICMP,624,905,FIN,3340.76,771,0.0341,1,205,Pending,Spoofing
Device_70,90,53.58,77.13,TCP,18619,126,None,5167.84,75,0.0471,0,475,Pending,Phishing
Device_19,1371,70.04,91.6,UDP,3008,343,SYN,1668.47,765,0.0876,0,1050,Failed,DDoS
Device_73,1479,60.69,20.68,TCP,9,595,RST,1876.61,808,0.0505,0,293,Pending,Spoofing
Device_1,626,414.05,87.03,ICMP,14162,1000,RST,7767.55,684,0.0593,0,118,Pending,DDoS
Device_14,76,470.39,18.61,TCP,3050,564,None,7529.11,4,0.0154,1,885,Failed,Phishing
Device_98,1012,283.86,35.96,UDP,361,940,RST,9621.86,154,0.0207,1,417,Pending,Spoofing
Device_50,897,434.9,10.06,UDP,266,184,RST,4297.36,535,0.0619,0,499,Pending,Spoofing
Device_99,252,340.9,12.35,TCP,3281,927,None,2699.96,450,0.0343,1,1346,Pending,Phishing
Device_17,744,157.61,78.28,ICMP,3160,291,None,4179.85,882,0.0963,1,955,Pending,DDoS
Device_72,165,405.77,32.0,TCP,39677,919,FIN,8364.85,742,0.0259,1,610,Pending,Phishing
Device_25,697,158.65,18.07,ICMP,42285,549,SYN,9816.34,249,0.008,0,400,Established,Normal
Device_57,297,80.05,55.98,UDP,360,872,RST,5063.1,756,0.0507,1,339,Pending,Spoofing
Device_71,1190,280.6,13.77,TCP,516,751,RST,7944.93,500,0.0606,1,1311,Pending,Spoofing
Device_10,1075,424.98,64.14,ICMP,48841,996,FIN,9369.4,560,0.0585,0,150,Pending,DDoS
Device_84,627,348.51,86.25,TCP,62141,219,None,595.42,551,0.0881,1,725,Pending,DDoS
Device_46,419,440.18,12.54,TCP,27082,467,SYN,2585.35,20,0.0102,1,221,Established,Normal
Device_85,247,2.29,50.75,TCP,9870,745,SYN,452.73,661,0.0422,0,1164,Pending,Phishing
Device_94,524,234.68,1.02,TCP,38440,364,RST,4614.2,377,0.005,1,1439,Established,Normal
Device_9,1080,241.25,73.81,UDP,467,576,RST,1982.95,828,0.059,1,77,Failed,Spoofing
Device_12,1402,50.91,57.98,UDP,694,8,RST,219.93,522,0.0368,1,1392,Failed,Spoofing
Device_42,388,341.51,58.9,TCP,8936,77,ACK,4432.06,531,0.0855,0,1224,Failed,DDoS
Device_97,264,465.48,48.57,TCP,754,269,FIN,2518.29,564,0.0498,0,534,Failed,Spoofing
Device_6,882,159.31,88.67,ICMP,48259,761,FIN,3770.35,770,0.0719,1,903,Failed,DDoS
Device_26,228,127.02,21.45,UDP,24925,111,SYN,3149.96,134,0.0039,0,413,Established,Normal
Device_86,934,263.98,87.3,UDP,15678,458,SYN,9588.05,994,0.06,1,864,Failed,DDoS
Device_66,187,46.31,74.47,TCP,63940,34,ACK,6832.09,612,0.0219,0,138,Pending,Phishing
Device_34,118,53.31,61.34,TCP,32222,674,None,4426.04,106,0.0444,0,1245,Failed,Phishing
Device_41,1306,285.63,56.92,ICMP,926,202,FIN,9870.2,340,0.0202,0,439,Failed,Spoofing
Device_8,816,199.21,19.86,TCP,51665,497,SYN,3768.85,415,0.0127,1,1180,Established,Normal
Device_39,609,278.23,2.9,UDP,909,700,RST,588.48,711,0.0596,0,576,Pending,Spoofing
Device_92,821,350.36,15.67,TCP,865,201,FIN,2402.99,37,0.0442,0,1437,Pending,Spoofing
Device_84,971,86.24,92.94,ICMP,840,664,FIN,8201.37,339,0.0462,1,66,Pending,Spoofing
Device_28,1510,469.81,98.17,TCP,180,272,FIN,1772.2,397,0.0505,0,274,Pending,Spoofing
Device_99,273,474.87,53.57,ICMP,833,372,FIN,718.98,421,0.0289,1,776,Failed,Spoofing
Device_11,877,263.94,16.39,ICMP,8651,582,FIN,2634.19,290,0.0145,0,1245,Established,Normal
Device_19,223,381.75,75.79,TCP,50816,842,SYN,8974.45,651,0.0436,1,1264,Pending,Phishing
Device_72,234,365.88,91.1,TCP,6563,709,ACK,2231.65,925,0.0201,1,1430,Failed,Phishing
Device_51,175,235.31,88.11,TCP,30552,584,SYN,6229.27,669,0.0325,0,489,Failed,Phishing
Device_55,80,422.89,91.54,TCP,64343,778,FIN,3826.69,95,0.0202,1,549,Failed,Phishing
Device_35,1198,461.86,75.99,UDP,594,490,FIN,7159.73,784,0.0444,0,1408,Pending,Spoofing
Device_100,1424,476.26,39.17,UDP,33101,650,FIN,1781.21,49,0.0013,1,803,Established,Normal
Device_36,146,462.08,32.09,TCP,19280,794,SYN,2656.23,421,0.0232,1,702,Failed,Phishing
Device_56,110,275.87,81.52,TCP,57995,825,RST,6068.17,564,0.0361,1,915,Pending,Phishing
Device_20,1274,5.26,6.05,TCP,26106,443,None,5631.38,370,0.0085,0,868,Established,Normal
Device_94,933,159.42,21.06,TCP,962,267,RST,7520.61,421,0.0605,0,775,Pending,Spoofing
Device_45,76,434.65,36.65,UDP,33322,658,RST,5747.05,169,0.0116,0,758,Established,Normal
Device_51,120,377.94,38.86,TCP,3077,19,FIN,3173.84,637,0.0283,0,1292,Pending,Phishing
Device_14,216,93.84,90.4,TCP,128,105,RST,5499.01,343,0.0708,0,488,Pending,Spoofing
Device_11,313,352.85,2.46,ICMP,46225,990,FIN,1779.25,50,0.0045,1,538,Established,Normal
Device_88,154,34.04,30.41,TCP,43891,855,ACK,1960.63,845,0.0115,1,1194,Pending,Phishing
Device_82,101,414.26,83.6,TCP,21990,988,FIN,125.93,846,0.0181,0,282,Pending,Phishing
Device_11,225,398.16,27.46,TCP,63089,867,FIN,4079.37,219,0.0303,0,728,Failed,Phishing
Device_12,820,9.76,88.5,ICMP,624,699,FIN,8828.43,902,0.0793,0,159,Failed,Spoofing
Device_69,192,401.74,58.81,TCP,59522,17,SYN,5482.43,710,0.0481,1,1166,Failed,Phishing
Device_85,258,228.7,58.77,UDP,206,992,FIN,5559.55,609,0.0327,1,1326,Pending,Spoofing
Device_42,486,43.15,30.25,UDP,22373,1010,RST,536.61,135,0.0073,1,1181,Established,Normal
Device_95,228,336.5,34.78,TCP,26842,913,RST,3182.58,604,0.0349,0,1085,Failed,Phishing
Device_24,941,367.24,9.75,ICMP,683,720,FIN,2030.72,115,0.0207,1,447,Pending,Spoofing
Device_76,806,460.7,63.45,TCP,38878,9,ACK,1630.21,981,0.0896,1,1327,Failed,DDoS
Device_95,1192,363.71,73.23,UDP,1432,151,FIN,3468.67,595,0.0698,1,206,Failed,DDoS
Device_32,1358,17.77,22.83,UDP,55654,53,RST,2751.93,427,0.0169,0,163,Established,Normal
Device_87,895,369.32,95.04,UDP,41298,562,FIN,1305.31,526,0.0986,0,859,Failed,DDoS
Device_77,715,254.66,37.98,TCP,33500,479,FIN,1311.18,125,0.018,1,685,Established,Normal
Device_42,1299,239.95,50.45,ICMP,1006,683,RST,3439.79,960,0.0601,1,680,Pending,Spoofing
Device_82,394,268.24,85.54,ICMP,121,207,RST,5211.49,330,0.0774,1,1471,Failed,Spoofing
Device_6,1432,10.25,45.38,ICMP,1004,433,FIN,9814.94,707,0.0301,0,33,Failed,Spoofing
Device_31,1478,212.54,43.56,UDP,9703,443,RST,4088.38,59,0.0006,1,994,Established,Normal
Device_67,272,216.96,86.67,TCP,35275,579,None,3173.27,668,0.0887,1,626,Pending,DDoS
Device_17,1273,380.12,39.86,ICMP,50795,145,FIN,3462.29,370,0.0084,1,524,Established,Normal
Device_4,1351,496.56,68.6,TCP,36399,146,ACK,3966.11,590,0.0627,1,419,Pending,DDoS
Device_31,1287,368.18,49.72,UDP,29121,815,RST,3282.34,357,0.0108,0,1355,Established,Normal
Device_22,100,394.43,95.38,TCP,23189,873,RST,1647.76,487,0.0292,1,471,Failed,Phishing
Device_8,970,346.63,34.24,UDP,46217,858,RST,3421.67,52,0.0114,1,577,Established,Normal
Device_59,310,158.29,11.11,UDP,40526,346,FIN,8662.41,366,0.0127,0,769,Established,Normal
Device_74,1482,27.79,90.82,TCP,54025,196,ACK,8124.02,502,0.0539,1,193,Pending,DDoS
Device_21,192,491.78,50.78,TCP,7951,77,SYN,9707.72,374,0.0113,1,604,Failed,Phishing
Device_5,613,365.4,36.83,TCP,41649,298,SYN,5488.89,149,0.004,0,449,Established,Normal
Device_53,650,433.82,73.91,UDP,567,833,RST,7462.93,657,0.0355,1,1420,Pending,Spoofing
Device_82,237,341.29,34.06,TCP,48788,914,None,3391.48,745,0.036,1,716,Failed,Phishing
Device_3,1110,120.54,28.78,ICMP,60040,696,None,5839.7,387,0.0165,1,984,Established,Normal
Device_64,118,369.99,63.4,TCP,53598,165,RST,3645.16,706,0.0142,1,561,Pending,Phishing
Device_31,207,91.48,73.51,TCP,49327,902,ACK,9756.28,248,0.0236,0,529,Failed,Phishing
Device_76,792,108.24,91.88,ICMP,39527,518,None,5955.75,558,0.0877,0,756,Pending,DDoS
Device_16,113,335.56,52.92,TCP,58090,956,SYN,3732.78,285,0.0115,0,1424,Failed,Phishing
Device_63,157,272.7,48.18,ICMP,35005,639,SYN,509.98,206,0.0178,1,211,Established,Normal
Device_100,436,282.04,49.4,ICMP,61226,289,FIN,7767.26,477,0.0074,1,1434,Established,Normal
Device_37,187,232.72,89.69,TCP,19997,452,SYN,5870.98,895,0.0893,0,1492,Pending,DDoS
Device_43,596,155.88,57.85,TCP,585,809,RST,2361.62,750,0.0392,1,978,Failed,Spoofing
Device_80,1389,381.99,85.19,UDP,54856,253,SYN,2923.73,690,0.0952,0,1447,Pending,DDoS
Device_48,269,271.76,44.46,ICMP,30215,367,RST,9307.76,439,0.013,0,668,Established,Normal
Device_86,177,105.32,26.21,TCP,41934,532,RST,115.04,995,0.0387,1,388,Pending,Phishing
Device_82,131,124.21,60.03,TCP,1469,131,ACK,5003.58,726,0.0111,1,1375,Failed,Phishing
Device_15,724,14.18,12.75,UDP,37481,138,ACK,7718.17,349,0.0133,0,359,Established,Normal
Device_5,859,193.25,45.69,TCP,8974,527,RST,5442.19,324,0.0144,0,1034,Established,Normal
Device_100,1129,421.48,29.85,ICMP,1020,704,FIN,8291.77,377,0.0524,1,220,Failed,Spoofing
Device_60,1075,154.98,33.82,TCP,55579,359,None,6514.48,172,0.0019,1,206,Established,Normal
Device_66,1274,283.62,78.2,UDP,4736,78,SYN,3777.59,916,0.0596,1,394,Failed,DDoS
Device_87,1396,452.37,53.87,TCP,98,540,RST,7966.97,9,0.0417,1,1351,Pending,Spoofing
Device_9,736,320.05,72.54,TCP,9771,970,ACK,8069.56,587,0.0614,1,1004,Pending,DDoS
Device_21,1484,377.41,23.83,TCP,30069,603,FIN,6142.51,224,0.0003,0,43,Established,Normal
Device_30,742,410.53,15.05,ICMP,14537,313,None,4257.2,281,0.0,0,1321,Established,Normal
Device_38,149,39.31,12.83,UDP,35247,237,None,2799.1,180,0.0131,0,1053,Established,Normal
Device_3,1316,385.98,88.56,TCP,21019,962,RST,6344.37,505,0.0532,1,1134,Pending,DDoS
Device_32,772,404.62,14.22,ICMP,35593,652,ACK,3085.64,417,0.0182,0,865,Established,Normal
Device_88,141,305.41,77.35,TCP,59029,489,SYN,3231.13,310,0.0224,1,978,Pending,Phishing
Device_10,801,122.95,71.66,UDP,749,89,RST,3261.66,369,0.0303,0,1029,Pending,Spoofing
Device_21,593,272.14,42.92,TCP,59049,814,SYN,3882.12,376,0.0053,0,1113,Established,Normal
Device_85,153,29.55,88.95,TCP,16751,407,RST,2817.41,469,0.0233,0,206,Pending,Phishing
Device_81,1044,104.51,31.73,ICMP,819,975,RST,1046.73,921,0.0367,0,721,Failed,Spoofing
Device_62,282,129.82,92.3,ICMP,22731,719,None,5073.3,744,0.0667,1,877,Failed,DDoS
Device_48,776,169.32,86.07,TCP,770,695,RST,8010.26,294,0.0331,0,339,Failed,Spoofing
Device_93,272,204.0,97.98,ICMP,41995,298,RST,9828.14,838,0.0579,0,1046,Pending,DDoS
Device_9,765,108.56,57.73,UDP,53941,74,FIN,6075.64,698,0.0585,1,1054,Pending,DDoS
Device_46,414,258.18,79.12,ICMP,2510,646,ACK,2803.07,918,0.0596,0,662,Pending,DDoS
Device_21,867,269.31,91.36,UDP,26088,1014,ACK,3236.27,609,0.0533,0,806,Failed,DDoS
Device_82,937,474.92,95.97,ICMP,986,3,RST,4354.21,174,0.0286,1,742,Failed,Spoofing
Device_86,1026,87.71,63.06,UDP,15174,584,RST,4480.1,513,0.0676,0,119,Failed,DDoS
Device_17,932,356.89,20.05,UDP,11303,944,None,5747.58,482,0.0118,1,481,Established,Normal
Device_24,449,307.1,25.35,UDP,717,408,FIN,9842.38,628,0.0287,1,692,Failed,Spoofing
Device_75,145,95.06,76.09,UDP,3934,871,FIN,8022.92,819,0.0903,0,137,Failed,DDoS
Device_1,164,467.9,20.45,TCP,62884,169,ACK,6284.79,58,0.0384,0,778,Pending,Phishing
Device_79,82,403.88,86.84,UDP,789,966,RST,490.44,408,0.0237,1,1112,Pending,Spoofing
Device_65,85,101.75,94.38,TCP,38877,488,None,4679.47,450,0.037,1,617,Pending,Phishing
Device_80,154,282.47,91.52,TCP,54784,957,SYN,2991.69,291,0.0377,1,972,Failed,Phishing
Device_22,1470,145.04,23.88,UDP,54624,975,RST,6918.45,295,0.0072,0,228,Established,Normal
Device_85,939,314.74,12.05,ICMP,15,381,RST,662.58,903,0.0562,0,926,Failed,Spoofing
Device_1,1255,3.37,54.77,TCP,18208,529,None,8574.29,727,0.0968,0,11,Failed,DDoS
Device_84,254,166.18,71.69,TCP,45180,932,None,5050.67,426,0.0224,1,167,Failed,Phishing
Device_98,502,138.49,14.74,UDP,27882,241,ACK,5120.8,378,0.0086,1,1411,Established,Normal
Device_56,414,26.79,67.92,UDP,472,432,RST,8897.19,630,0.078,0,796,Failed,Spoofing
Device_51,1125,315.57,3.89,UDP,37604,848,FIN,1655.38,88,0.0107,0,1283,Established,Normal
Device_31,470,301.56,21.47,UDP,985,985,FIN,6773.86,757,0.0647,0,866,Failed,Spoofing
Device_68,968,261.18,9.3,ICMP,3380,745,RST,7712.36,418,0.0093,1,1453,Established,Normal
Device_65,1319,230.25,59.33,UDP,27522,219,FIN,1861.07,711,0.078,1,1132,Pending,DDoS
Device_44,615,93.67,75.75,ICMP,26529,475,SYN,4324.43,634,0.0756,0,754,Pending,DDoS
Device_97,1514,80.59,10.32,ICMP,626,514,RST,1727.17,490,0.0223,1,713,Failed,Spoofing
Device_40,1193,447.72,67.4,UDP,507,498,RST,840.02,524,0.076,1,722,Failed,Spoofing
Device_15,191,39.4,44.15,TCP,43574,844,None,5391.09,724,0.0103,0,1353,Failed,Phishing
Device_88,1138,372.71,39.61,TCP,696,10,FIN,2701.31,382,0.0297,0,320,Pending,Spoofing
Device_72,441,39.37,0.89,TCP,61654,589,FIN,9718.77,176,0.0063,1,73,Established,Normal
Device_41,208,71.74,83.95,TCP,51574,120,None,9743.62,907,0.0633,0,1109,Pending,DDoS
Device_90,857,237.93,65.6,UDP,631,237,FIN,4616.98,46,0.0252,0,1420,Failed,Spoofing
Device_58,171,461.12,49.36,TCP,6479,789,RST,3137.1,243,0.0167,1,1398,Pending,Phishing
Device_8,457,190.63,10.19,UDP,902,963,FIN,2328.45,288,0.0342,1,326,Failed,Spoofing
Device_100,703,53.16,75.44,ICMP,65061,70,SYN,8889.11,979,0.0983,1,719,Pending,DDoS
Device_92,1267,330.38,57.08,TCP,10977,220,None,860.45,541,0.0767,0,547,Failed,DDoS
Device_46,1215,359.52,40.58,TCP,30603,520,FIN,5529.93,70,0.0125,1,15,Established,Normal
Device_15,1055,483.41,68.5,UDP,44932,10,RST,5510.27,827,0.0656,1,116,Pending,DDoS
Device_90,1346,257.3,57.86,ICMP,586,526,FIN,5852.82,882,0.0215,1,1349,Pending,Spoofing
Device_63,91,206.4,89.12,UDP,49841,476,SYN,9455.38,773,0.0594,1,492,Pending,DDoS
Device_26,236,486.97,90.9,ICMP,60280,560,RST,1561.27,915,0.0706,1,115,Pending,DDoS
Device_47,226,341.13,89.69,TCP,51530,977,SYN,3700.11,24,0.0443,1,325,Failed,Phishing
Device_80,349,5.04,46.97,ICMP,419,28,RST,8449.37,949,0.0443,1,289,Pending,Spoofing
Device_9,638,362.51,43.75,TCP,293,902,FIN,642.77,416,0.0433,1,796,Failed,Spoofing
Device_55,1176,427.03,7.25,UDP,64509,570,SYN,6783.44,214,0.0107,1,455,Established,Normal
Device_47,235,392.55,2.09,TCP,65009,618,None,7173.63,284,0.0351,1,1326,Pending,Phishing
Device_59,220,115.94,97.78,TCP,5037,228,RST,8593.49,540,0.0641,1,48,Pending,DDoS
Device_71,1016,179.02,81.14,ICMP,62389,986,ACK,464.04,820,0.0953,0,328,Failed,DDoS
Device_77,301,448.05,32.32,ICMP,45445,785,None,1950.09,375,0.0011,0,2,Established,Normal
Device_89,1479,43.76,10.46,TCP,6098,215,ACK,1819.82,252,0.0069,0,596,Established,Normal
Device_16,1351,396.78,51.98,UDP,65,589,RST,7297.14,208,0.0214,0,1046,Failed,Spoofing
Device_32,1465,412.95,10.3,ICMP,18627,1006,ACK,5871.07,223,0.0061,1,992,Established,Normal
Device_63,947,42.45,45.17,TCP,41909,263,SYN,9428.42,413,0.0181,0,273,Established,Normal
Device_11,113,270.42,16.92,TCP,1591,678,SYN,5867.43,267,0.0151,1,1358,Failed,Phishing
Device_80,892,266.91,16.16,UDP,14152,925,None,1396.49,99,0.0062,0,660,Established,Normal
Device_3,1108,33.12,44.21,TCP,8161,454,ACK,7009.28,278,0.0062,0,895,Established,Normal
Device_53,97,365.1,93.67,TCP,28663,441,SYN,5852.31,650,0.0102,0,1409,Pending,Phishing
Device_2,345,297.02,56.7,ICMP,394,918,RST,8794.6,951,0.0659,1,834,Failed,Spoofing
Device_31,755,328.21,93.2,UDP,321,699,FIN,231.24,796,0.0516,1,1364,Failed,Spoofing
Device_25,1078,95.82,22.82,ICMP,32304,236,None,6796.35,402,0.0084,1,1325,Established,Normal
Device_73,132,141.03,53.71,TCP,53569,955,RST,4887.38,110,0.0134,0,340,Failed,Phishing
Device_89,356,366.55,76.22,TCP,9250,118,RST,5017.29,716,0.0663,0,982,Failed,DDoS
Device_71,186,129.4,73.05,TCP,5665,717,ACK,2721.27,641,0.049,0,190,Pending,Phishing
Device_97,394,86.32,25.28,ICMP,61780,123,RST,7167.17,389,0.0028,0,9,Established,Normal
Device_23,515,358.29,86.9,UDP,919,677,RST,5951.81,313,0.0517,0,810,Failed,Spoofing
Device_77,252,145.57,55.9,TCP,64974,907,FIN,6106.99,503,0.0499,0,1220,Failed,Phishing
Device_30,146,451.17,21.01,TCP,64920,896,RST,9878.37,708,0.0255,0,1232,Failed,Phishing
Device_76,289,498.18,56.26,UDP,13258,457,None,8666.13,638,0.0568,0,1133,Failed,DDoS
Device_15,170,81.94,82.17,ICMP,6619,575,ACK,6016.22,553,0.0659,1,664,Pending,DDoS
Device_19,193,224.87,31.32,TCP,22579,422,SYN,2464.29,40,0.034,0,1100,Pending,Phishing
Device_55,1326,259.28,91.35,UDP,28791,985,RST,5827.92,766,0.0756,0,1290,Pending,DDoS
Device_44,243,257.03,40.8,TCP,13971,3,FIN,1278.55,152,0.0461,1,1312,Pending,Phishing
Device_15,1005,45.35,50.82,TCP,51411,49,ACK,7551.84,867,0.0644,0,755,Pending,DDoS
Device_95,253,242.12,70.97,TCP,65219,846,ACK,2693.35,841,0.0824,1,955,Failed,DDoS
Device_90,70,66.85,46.2,TCP,55796,371,SYN,959.21,728,0.0336,0,908,Failed,Phishing
Device_49,729,119.36,24.73,ICMP,72,915,FIN,5049.97,313,0.0675,1,1367,Failed,Spoofing
Device_56,656,300.88,90.86,TCP,120,522,FIN,8539.56,652,0.0698,0,234,Pending,Spoofing
Device_9,947,393.03,26.27,TCP,12965,693,FIN,1517.77,454,0.0031,0,186,Established,Normal
Device_53,554,121.17,56.96,ICMP,907,5,FIN,4880.58,154,0.0541,1,147,Failed,Spoofing
Device_35,121,197.29,62.86,TCP,63232,511,ACK,1340.47,609,0.016,0,621,Pending,Phishing
Device_91,1239,209.98,64.22,ICMP,56848,365,RST,1120.06,513,0.0931,0,1215,Pending,DDoS
Device_60,126,268.56,38.59,TCP,59697,587,FIN,2975.5,655,0.0463,0,1473,Failed,Phishing
Device_48,232,380.61,99.87,UDP,48683,895,FIN,6968.78,983,0.0882,1,128,Failed,DDoS
Device_56,1465,8.0,77.26,ICMP,62680,722,ACK,1722.19,709,0.0887,0,1447,Failed,DDoS
Device_3,428,103.64,42.03,ICMP,39879,957,RST,4775.52,385,0.0182,1,1484,Established,Normal
Device_31,882,157.29,22.45,TCP,992,270,FIN,5274.28,195,0.0322,0,924,Pending,Spoofing
Device_92,1390,489.21,52.09,ICMP,5771,951,RST,2392.24,522,0.0881,1,169,Failed,DDoS
Device_57,513,364.97,1.88,TCP,88,867,FIN,1777.55,121,0.0488,0,828,Pending,Spoofing
Device_99,1419,195.17,53.65,UDP,370,551,FIN,855.53,89,0.0488,1,9,Pending,Spoofing
Device_70,358,181.93,21.6,UDP,24502,299,None,4412.73,96,0.0129,0,1440,Established,Normal
Device_81,234,387.86,76.14,TCP,292,505,RST,4448.82,295,0.0251,1,256,Pending,Spoofing
Device_66,914,450.9,81.19,ICMP,47151,512,None,2402.65,621,0.0515,0,252,Pending,DDoS
Device_17,232,43.74,47.11,TCP,22714,851,ACK,4360.29,912,0.0256,0,213,Failed,Phishing
Device_53,514,361.47,5.3,UDP,19339,694,FIN,5163.57,351,0.0181,1,465,Established,Normal
Device_13,289,388.32,4.37,UDP,54023,87,FIN,2753.68,235,0.0117,1,968,Established,Normal
Device_74,1328,5.75,57.43,TCP,689,397,RST,3116.52,988,0.0702,1,1045,Pending,Spoofing
Device_94,632,120.6,60.96,ICMP,360,620,FIN,9623.52,419,0.0425,0,1238,Pending,Spoofing
Device_46,752,209.01,47.46,TCP,37449,979,None,559.95,478,0.0165,0,1385,Established,Normal
Device_40,213,421.35,10.27,TCP,33561,552,RST,500.72,187,0.044,1,1024,Pending,Phishing
Device_5,212,383.72,51.0,ICMP,33552,796,RST,5816.92,515,0.0979,1,1441,Failed,DDoS
Device_59,477,350.22,18.85,TCP,61649,199,SYN,98.69,274,0.0012,1,155,Established,Normal
Device_50,1171,5.34,95.04,ICMP,21188,547,RST,8454.46,753,0.0766,0,1322,Failed,DDoS
Device_9,1302,230.32,73.43,TCP,57788,467,ACK,4514.99,807,0.0745,1,948,Pending,DDoS
Device_87,1098,25.17,82.53,UDP,3215,867,RST,5382.81,583,0.0843,1,285,Pending,DDoS
Device_81,491,102.65,15.47,TCP,56643,254,RST,2153.75,256,0.0144,0,1261,Established,Normal
